F_ST h2 p N d power
0.06 0.5 0.001 10280732.2383086 0.499229420491702 1
0.06 0.5 0.001 10618229.4109938 0.503185950295563 1
0.06 0.5 0.001 10966805.9833687 0.512320420244147 1
0.06 0.5 0.001 11326825.6713615 0.495738152216048 1
0.06 0.5 0.001 11698664.1310131 0.514944417389469 1
0.06 0.5 0.001 12082709.3504478 0.499106923057748 1
0.06 0.5 0.001 12479362.0547131 0.494966245812732 1
0.06 0.5 0.001 12889036.1239089 0.476361677703654 1
0.06 0.5 0.001 13312159.0250431 0.491993651544594 1
0.06 0.5 0.001 13749172.2580642 0.481637609711358 1
0.06 0.5 0.001 14200531.8165368 0.505288775431052 1
0.06 0.5 0.001 14666708.6634397 0.487101603791456 1
0.06 0.5 0.001 15148189.2225835 0.512231261921625 1
0.06 0.5 0.001 15645475.886161 0.48376126166461 1
0.06 0.5 0.001 16159087.5389592 0.482617146893502 1
0.06 0.5 0.001 16689560.0997802 0.526856664548319 1
0.06 0.5 0.001 17237447.0806362 0.506550292838124 1
0.06 0.5 0.001 17803320.1643012 0.491778171002533 1
0.06 0.5 0.001 18387769.8008233 0.478333944912773 1
0.06 0.5 0.001 18991405.8236194 0.49441639455935 1
0.06 0.5 0.001 19614858.0857943 0.499923672116118 1
0.06 0.5 0.001 20258777.1173502 0.488030289817231 1
0.06 0.5 0.001 20923834.8039698 0.490473733875247 1
0.06 0.5 0.001 21610725.0880838 0.504608734748102 1
0.06 0.5 0.001 22320164.6929523 0.494733472934342 1
0.06 0.5 0.001 23052893.8705171 0.496247165453334 1
0.06 0.5 0.001 23809677.1738036 0.494055675382022 1
0.06 0.5 0.001 24591304.2546805 0.493585672088986 1
0.06 0.5 0.001 25398590.6878072 0.500240128388093 1
0.06 0.5 0.001 26232378.8216312 0.525750858363582 1
0.06 0.5 0.001 27093538.6573205 0.511428147292371 1
0.06 0.5 0.001 27982968.7565512 0.503858590574583 1
0.06 0.5 0.001 28901597.1790951 0.506898898196722 1
0.06 0.5 0.001 29850382.4511873 0.483720903806226 1
0.06 0.5 0.001 30830314.5656828 0.505819560396677 1
0.06 0.5 0.001 31842416.0150466 0.494805631501829 1
0.06 0.5 0.001 32887742.8582551 0.490183011305249 1
0.06 0.5 0.001 33967385.8227221 0.520121210673041 1
0.06 0.5 0.001 35082471.4423979 0.480309057304344 1
0.06 0.5 0.001 36234163.2332315 0.479395572267248 1
0.06 0.5 0.001 37423662.9072198 0.516142409343902 1
0.06 0.5 0.001 38652211.6263126 0.486845302705215 1
0.06 0.5 0.001 39921091.2974805 0.499101980268658 1
0.06 0.5 0.001 41231625.9102975 0.500461126632258 1
0.06 0.5 0.001 42585182.9184341 0.484114941568142 1
0.06 0.5 0.001 43983174.6665023 0.471332324847891 1
